SYMBOL	SYMBOL	Norm_F_GSM96454	Norm_F_GSM96455	Norm_F_GSM96456	Norm_F_GSM96457	Norm_F_GSM96458	Norm_F_GSM96459	Norm_F_GSM96461	Norm_M_GSM96470	Norm_M_GSM96471	Norm_M_GSM96472	Norm_M_GSM96473	Norm_M_GSM96474	Norm_M_GSM96475	Norm_M_GSM96476	Tumour_F_GSM96462	Tumour_F_GSM96463	Tumour_F_GSM96464	Tumour_F_GSM96466	Tumour_F_GSM96467	Tumour_F_GSM96468	Tumour_F_GSM96469	Tumour_M_GSM96477	Tumour_M_GSM96478	Tumour_M_GSM96479	Tumour_M_GSM96480	Tumour_M_GSM96481	Tumour_M_GSM96482	Tumour_M_GSM96483	p-value
TBCA	TBCA	1.00E-06	0.302655032	0.00575965	0.304433444	1.00E-06	0.021809629	1.00E-06	1.00E-06	0.199669597	1.00E-06	1.00E-06	1.00E-06	1.00E-06	5.360685651	1.00E-06	0.258651259	0.22268534	0.325436097	0.031767703	0.061634296	0.039279217	0.0704407	1.00E-06	1.00E-06	1.00E-06	5.480232638	1.00E-06	1.00E-06	0.969277524
TBCC	TBCC	1.368915081	1.190794994	0.831715144	0.385529349	1.392168595	0.618733055	0.179316107	1.00E-06	0.59820099	1.120944955	1.599449859	0.743323761	0.851652656	0.398047573	0.597541856	1.184625674	1.078192484	1.163612891	0.299379085	0.398433302	0.731436943	0.606944161	0.762123024	0.387408826	0.762123024	0.372116956	2.203845823	0.997876508	0.918651779
TBCD	TBCD	0.164938325	0.501645215	0.451329068	0.410731135	0.351968991	0.441366882	0.213219275	0.570808933	0.671318453	0.553814449	0.348659824	0.622752408	0.675657823	0.361490663	0.448711691	0.376077813	0.336492052	0.345172599	0.33288598	0.385335818	0.440300437	0.692459385	0.601882784	0.584310869	0.631613082	0.342752411	0.703895684	0.701630127	0.479925924
TBCE	TBCE	0.240466424	1.152590861	0.2232388	1.00E-06	1.00E-06	1.00E-06	0.069789379	0.596534021	1.00E-06	0.301425446	1.00E-06	0.782022731	0.184525913	1.00E-06	0.017883319	0.000337949	0.32613415	0.048493122	1.00E-06	0.017825761	1.00E-06	0.335321731	0.185224473	1.00E-06	0.052057036	1.00E-06	0.152844749	1.00E-06	0.104120283
TBL2	TBL2	0.55406431	0.899345656	0.323645245	0.816623759	0.342049212	0.539549267	0.047768981	0.818418812	0.845719817	0.318448275	0.461460329	0.784309081	0.934373163	0.178760391	0.736120288	0.587397951	0.71642494	0.623359761	0.788686376	0.458897795	0.779175689	0.52561069	0.877784174	0.66746241	1.048217352	0.417280892	0.770199296	0.809942629	0.138100112
TBL3	TBL3	0.135527412	0.223496599	0.168876385	0.095607761	0.15771996	0.125556959	0.077970207	0.152109602	0.193024612	0.382430071	0.214075359	0.26912972	0.259988075	0.021153899	0.079109422	0.035003556	0.085527185	0.138410068	0.07671746	0.080544301	0.052423572	0.290216864	0.233066034	0.208152831	0.077215781	0.16210062	0.155258498	0.333382923	0.341660723
TBPL1	TBPL1	0.156288064	0.862930774	0.40346999	1.00E-06	0.38781376	0.003470826	0.127485747	0.268458052	0.802667204	1.00E-06	1.00E-06	0.15307556	0.516712405	1.00E-06	0.00831659	0.006488537	0.044693384	0.020975032	0.268487199	0.044061723	1.00E-06	0.165112541	0.317413163	0.11346201	0.206528948	1.00E-06	0.288475058	0.177597375	0.10767936
TBX22	TBX22	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.008496252	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.335561278
TBXAS1	TBXAS1	0.405242161	1.00E-06	0.031229012	0.089211219	0.405993241	0.02199961	0.180698317	1.00E-06	0.13723946	0.82820166	0.142145437	1.00E-06	0.243744765	0.251128973	1.00E-06	0.248222571	0.071114937	0.213393674	0.058396915	0.115111042	0.334296194	0.288274414	0.623055222	0.33628358	0.278034577	1.375870611	1.00E-06	0.42973857	0.309826028
TCAP	TCAP	0.848739264	1.043053102	0.869017526	0.682286851	0.870232172	0.805673572	0.859574996	1.564216521	1.487939804	1.184638262	1.425261871	1.479329411	1.221612656	1.052695052	1.02471392	0.630286936	0.845187716	1.186747154	0.782800549	0.942675385	0.742137679	0.996537471	1.136277734	1.277967163	0.759368195	1.33136828	1.095024414	0.874915429	0.206708812
TCEA2	TCEA2	0.073137546	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	2.759679733	1.00E-06	1.00E-06	1.00E-06	0.348211624
TCEAL1	TCEAL1	0.156299178	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.335561278
TCEB1	TCEB1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.423114423	1.00E-06	1.00E-06	0.109821215	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.70431113	1.00E-06	1.00E-06	0.639027897
TCEB2	TCEB2	1.517921208	1.00E-06	1.347859058	1.258818056	1.473090197	1.695647201	1.116768754	0.303352937	0.167932916	1.098223921	1.85338349	1.184625674	1.112334159	0.750819931	1.1439258	1.332389563	1.261977663	0.88494414	1.904231694	1.369734373	1.153196905	0.13971749	0.716879094	0.572082632	0.888165597	0.507024631	1.00E-06	0.780388442	0.441065282
TCEB3	TCEB3	4.769469264	1.928944766	5.480232638	4.672700791	4.875308138	5.789889053	7.467116369	4.71351954	3.106348263	2.651626283	3.068665551	2.330423332	2.477933876	3.041637777	4.213449987	4.763601574	6.904950831	6.857230268	5.65491564	6.750948965	4.438223141	3.060399571	2.581088618	3.073950458	2.519003921	2.928767436	1.342927189	1.866710037	0.950431743
TCF19	TCF19	2.143741854	2.339679305	4.951799174	3.598332878	2.159376836	3.893121713	3.671265626	3.424865357	3.05547364	2.7755743	3.414526548	2.98018419	2.701267067	3.548281797	3.934888052	4.264251925	5.774093861	4.534439126	4.964391739	4.478208555	2.591085571	2.912454138	3.28679688	3.308510821	3.014300786	5.03901779	3.697121355	3.252622288	0.030381116
TCF2	TCF2	1.25985737	3.84391612	3.404858062	2.660804896	2.484724095	2.542187148	1.720974243	3.885694614	3.848145904	2.596885382	3.693198603	2.536299853	3.907405756	2.017415796	2.013166498	2.186640376	2.299960785	2.066585371	2.699150552	2.768373132	2.267716471	3.488656871	3.462871435	2.618921579	3.830960325	3.788909211	2.773735419	3.509265322	0.879781374
TCFL1	TCFL1	0.043587575	6.181899768	0.060613848	0.228789343	0.049107028	0.143805947	0.122364952	0.675553064	4.181069465	1.341279108	2.963308582	1.903077773	2.200757954	4.097637106	0.032556605	0.376291945	0.287189937	0.050204259	0.098689084	0.221531362	0.164207691	0.876986376	1.218592875	0.850496862	0.638631166	0.821448143	1.00E-06	1.015684526	0.034947382
TCFL4	TCFL4	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
TCIRG1	TCIRG1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.064737548	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.098104645	0.174297384
TCL1A	TCL1A	0.52761765	0.213802025	0.808151068	0.498189552	0.779770446	0.262074505	0.469869807	1.601282931	1.00E-06	0.10060119	0.20324783	0.421054805	1.00E-06	0.226629261	0.652952978	0.422327245	0.399164028	0.423393899	0.946411672	0.369970905	1.13602586	0.186878109	0.395059094	0.105979247	0.393334305	1.00E-06	0.213929161	0.489978955	0.990625895
TCN1	TCN1	1.187045388	0.606354173	0.094663363	0.324417879	0.23756198	0.218061313	0.363948829	0.3601303	0.977185461	0.68035067	0.532456148	0.534586901	0.426533368	0.840406023	0.319581374	0.303074033	0.059478069	0.449972732	0.374396242	0.133887488	0.218457494	0.46657775	0.358166177	0.328711855	0.502509964	0.107837042	0.684960546	0.42368689	0.057620257
TCN2	TCN2	1.00E-06	1.00E-06	0.001386953	1.00E-06	0.649134905	1.00E-06	1.00E-06	1.00E-06	0.079773835	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.176641174	1.00E-06	0.033071965	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.575253647	1.00E-06	1.00E-06	0.95058947
TCOF1	TCOF1	5.354213032	10.58318786	2.975597635	4.556272353	6.446515849	5.220548807	4.269853468	8.040853077	27.4646526	10.43039183	4.227932767	13.76923087	11.80943453	9.316775492	5.756845226	2.983525691	4.28810853	5.573217112	2.886760864	4.536998683	4.464014166	17.32541714	12.27037068	15.86340521	10.93698418	5.282538683	14.56264551	8.52541721	0.761799193
TCP1	TCP1	1.742820932	0.768318642	1.524516925	1.687443586	1.793333873	0.794877374	1.555455798	0.809942629	0.969512401	0.789163684	0.749604525	1.00E-06	0.733800823	0.525345546	0.562761281	1.687443586	1.461948878	1.612208789	1.062406074	1.1439258	1.056590178	0.423971769	1.142116244	0.923392028	0.748761753	0.496757656	0.841256264	0.736583127	0.82963551
TCTA	TCTA	1.493698395	0.407717555	3.90410438	2.718198179	4.908366059	2.683747303	4.543596283	1.268447092	1.136676977	1.00E-06	0.322658469	1.732171686	3.351922501	3.361552848	3.689893417	7.43129265	2.633233701	3.635260704	3.279036277	3.401718544	3.374323616	1.822200728	2.383140385	1.61538578	2.631086284	1.00E-06	4.35523463	2.892868915	0.200071627
TCTE1L	TCTE1L	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
TDE1	TDE1	6.548645647	3.233397217	3.613915007	5.236777246	4.360350925	3.488656871	6.150112465	3.539483772	4.264251925	4.411034694	5.112538248	7.134252372	3.019999295	5.0611163	5.017925606	3.187253467	5.319680783	3.505639502	3.035640981	2.655416608	5.189826474	3.351922501	3.660296607	5.105182922	6.42286443	4.328028576	2.918284328	4.383193965	0.277446157
TDO2	TDO2	1.00E-06	0.188816789	0.035220288	1.00E-06	0.135574118	0.072987924	0.030818416	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.381454636	0.011513346	0.094972472	1.00E-06	0.018975193	1.00E-06	0.022727485	1.00E-06	0.133454101	0.111180064	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.3251354
TDP1	TDP1	0.417044564	0.59271975	0.353852795	0.575386517	0.932012321	0.681364335	0.472535675	1.015092748	0.695376165	0.914196534	0.671761436	0.597671337	0.609300571	1.203411944	0.897279181	1.012883636	0.971456466	0.6380668	0.584256979	0.672852115	0.540914856	0.434392025	0.829890422	0.489137817	0.713588001	0.641021594	0.628340579	0.556243871	0.914524692
TEAD2	TEAD2	1.252997154	0.263825026	1.037791839	0.593150166	0.571419611	0.524766238	0.408432164	0.514543026	0.318244243	0.395122814	0.312575129	0.26704122	0.443225135	0.472720124	0.863694886	0.369431679	0.639773279	0.856036063	0.732584797	0.781125771	1.132119837	0.629869127	0.106363253	1.045131738	0.587397951	0.514324227	0.521168131	0.573753341	0.18728452
TEAD4	TEAD4	1.27971919	0.885867063	1.327981449	1.057958418	1.066337694	1.475519879	1.466757481	1.564813527	1.709975317	1.249209112	1.029802641	1.729532536	0.988476859	1.11100425	1.934327056	1.159263207	1.795828019	1.156005455	1.317316525	1.386185766	1.129006612	1.525566093	2.655416608	1.033423809	0.713592645	1.59458388	1.365986081	1.33649471	0.299853152
TEBP	TEBP	0.36922765	0.165190487	1.131539718	0.698109454	0.377278597	0.526858051	0.512620259	0.097859936	0.72589602	1.0514287	1.552908559	0.722396505	0.413732505	0.321594172	0.698109454	0.45253127	0.423114423	0.706669996	0.299878031	0.966967048	0.459414131	0.51098621	0.458373507	0.352471893	0.631271163	0.552410405	1.225887811	0.220650918	0.69888766
TEGT	TEGT	0.806526801	0.426285325	3.793879859	3.83927849	2.237275715	4.857198378	2.906463142	0.862512186	1.00E-06	0.708164247	1.11558979	0.72991366	1.461142597	0.407717555	1.061797222	1.197922251	4.039666635	2.029738906	2.882857071	3.271318158	2.95357964	0.952000831	0.811979911	0.473313965	0.666411455	0.917039333	1.00E-06	0.191524722	0.720102188
TEM7R	TEM7R	1.00E-06	1.001614709	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.406941171	0.849721116	1.00E-06	1.00E-06	0.558763136	0.59820099	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.810391909	0.460540514	0.897431558	0.830395017	1.00E-06	4.160861771	0.658761551	0.325344719
TEM8	TEM8	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
TERA	TERA	1.676060206	1.223675282	0.935180868	1.664390182	1.621075201	1.742221261	1.630730629	1.636852099	1.382744442	1.72824105	1.697439326	2.463062678	1.687891696	1.772101572	1.645830069	1.548573813	1.528981637	1.773650233	1.177223435	1.426085481	1.348419863	1.558474982	1.474456633	1.210001193	1.787854013	1.005661928	1.044530816	1.286508186	0.062538537
TERE1	TERE1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.052612247	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.495498992	1.00E-06	0.389897816
TERF2IP	TERF2IP	1.404842893	3.352965209	1.296167285	1.180438429	1.410922349	1.439556026	1.051523509	1.868779849	1.951144491	2.102830815	1.756508471	2.186763173	2.132337769	2.707850495	1.181388773	1.254244074	0.805289382	1.223731309	1.246319683	1.08852319	1.141525124	1.406907993	1.434475959	1.752674042	2.004262836	2.003082117	1.920756175	2.005301694	0.068436
TES	TES	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.038934354	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.027580216	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.813971374
TETRAN	TETRAN	0.462037581	1.00E-06	0.316586798	0.316586798	0.374381376	0.327953029	0.51935246	1.00E-06	0.380415448	1.00E-06	1.00E-06	0.226746786	1.00E-06	0.083650905	0.348174444	0.378512672	0.310558939	0.277519805	0.11483291	0.352156065	0.195416489	0.026029018	0.123420515	1.00E-06	1.00E-06	0.178033144	0.092149461	1.00E-06	0.502504814
TEX292	TEX292	1.00E-06	1.00E-06	0.12763948	1.00E-06	1.00E-06	0.044774725	1.00E-06	1.00E-06	0.350856436	1.00E-06	0.268465796	1.00E-06	1.00E-06	0.062273329	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.040704085	1.00E-06	1.00E-06	0.087983083	1.00E-06	1.00E-06	1.00E-06	0.115047533
TFAP4	TFAP4	1.88023282	0.782022731	1.288385274	1.670327686	2.513260413	1.725860548	1.492041525	0.425709455	0.930289079	1.799494384	0.413732505	1.246484514	0.882520755	1.094398466	0.96840743	1.951601638	1.414020482	2.082959304	1.512122213	1.434560623	2.461737758	0.647748434	0.695335487	0.070981099	0.68147787	1.13930488	0.247735709	1.1027119	0.615323926
TFB2M	TFB2M	0.140802271	1.00E-06	0.565621694	0.207990353	0.084838903	0.289192464	0.19423876	0.066002838	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.359584068	0.184297922	0.376061565	0.52561069	0.120641391	0.398231758	0.217649585	0.341296127	0.063222264	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.261499625	0.822973892
TFCP2	TFCP2	1.00E-06	1.00E-06	0.193430216	1.00E-06	0.031102201	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.125047229	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.670077682
TFDP1	TFDP1	2.048237073	0.71642494	1.313170011	1.267723031	1.345379268	0.777913276	1.248557939	0.525059597	0.319338732	0.748761753	0.397827689	1.00E-06	0.871146532	0.061067709	0.482586206	0.787758283	1.086158928	1.462740324	0.744544054	0.782022731	0.719995487	0.505211285	0.268978526	0.672193545	0.209948881	0.237082094	1.504933646	0.318848589	0.488125741
TFG	TFG	0.342535629	1.268150426	0.105910375	0.174158544	0.107646316	0.19287935	0.059955628	0.906294889	0.884316487	0.861036723	0.127355307	0.546612105	1.205028056	1.652104608	0.137135183	0.286933429	0.03146062	0.247141315	0.344394191	0.03187435	0.051154111	1.481752552	0.831265185	2.458149946	2.333239589	0.586069897	8.836416963	1.954395776	0.22760968
TFIP11	TFIP11	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
TFPI	TFPI	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.058693793	1.00E-06	0.260054925	0.091517318	0.285465304	0.076724055	0.372636175	1.00E-06	0.000359609	0.01994886	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.138341727	0.083375334	1.00E-06	0.291869506	1.00E-06	0.296272287
TFPI2	TFPI2	1.00E-06	0.682510386	1.00E-06	1.00E-06	1.00E-06	0.05141406	1.00E-06	1.00E-06	0.147299019	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.88494414	0.289896247	0.171365411	0.150903737	1.00E-06	1.00E-06	1.00E-06	0.028679942	1.00E-06	0.252887807	1.00E-06	1.00E-06	1.604328017	1.00E-06	1.00E-06	0.7048076
TFPT	TFPT	1.681340995	0.990995032	1.334004289	1.478484421	0.963525984	0.911580208	1.736544689	0.850307541	0.974681267	1.383037285	0.688623479	1.509139073	0.849484336	1.205384753	1.473481206	1.147516864	1.166016247	1.095226634	1.278981423	1.288278702	1.452175977	1.050732243	0.804455227	1.218163243	1.221546845	0.766785125	0.518464727	0.866447717	0.462804349
TFRC	TFRC	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	2.317743322	1.00E-06	1.00E-06	0.335561278
TGFA	TGFA	1.00E-06	1.00E-06	1.00E-06	0.189864637	1.00E-06	1.00E-06	0.040088747	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.02928737	0.15954667	0.345808197	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.470775307
TGFB1	TGFB1	24.1575532	6.62940434	16.57434528	29.1366219	8.259827698	24.31692591	21.90180464	7.813360062	2.688991584	6.503113262	3.708642469	3.624792786	5.462789938	9.666650107	15.96718854	14.03891324	12.11915927	13.85916085	11.85243207	23.80996351	20.81203222	10.70885976	7.303705917	13.90303809	16.78446612	8.346283665	8.219752478	13.30005695	0.596634051
TGFB1I1	TGFB1I1	0.798567664	0.173811221	1.309958263	1.102125539	1.017467702	0.669340556	1.812132743	2.158016164	0.924955239	1.022350676	0.371868563	1.199925451	0.753518477	1.353060752	1.694669504	2.102346556	1.28036004	1.635925832	1.3806565	1.447276195	1.530298495	1.751875408	0.898879204	1.774538365	1.322764694	0.54457526	2.68184757	1.666287424	0.015403386
TGFB3	TGFB3	0.127913239	0.245899269	0.501453046	0.17893487	0.244577611	0.084720474	0.091159355	0.332116282	0.5049331	1.00E-06	0.116632808	1.00E-06	0.115642698	0.321132624	0.248608528	0.528776136	0.393028264	0.55690029	0.124265145	0.266797171	0.493288402	0.137782227	0.281337714	0.475816203	0.769031626	1.00E-06	1.386864208	0.358709958	0.038216606
TGFBI	TGFBI	2.976946524	2.056206226	2.244638708	3.209815659	2.416463214	2.087473204	4.105593393	2.590793758	1.89349771	3.298935204	3.265036077	2.697154043	3.121240701	2.995384005	1.347337459	3.467381963	2.103996236	3.398532622	1.424360502	2.35932514	2.30311274	1.826512778	3.047971909	2.143356298	2.965932498	1.310288327	0.868648594	2.08860652	0.03828273
TGIF	TGIF	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.025398297	0.044173388	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.060550311	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.908902173
TGM2	TGM2	1.00E-06	1.492904783	0.407195129	0.388499009	0.459972454	0.223736365	0.249144361	1.184009453	0.51541675	1.436959164	0.576396583	1.041627402	1.197235884	0.558763136	0.45253127	0.420741404	0.559941352	0.392266507	0.489540368	0.409154539	0.630588759	0.374396242	0.882118854	0.508359271	0.937880724	0.328205882	1.153767435	1.078192484	0.597370158
TGM4	TGM4	1.018863713	1.00E-06	0.806120044	0.43297252	0.1520496	0.490707942	0.301425446	0.981831571	0.311436343	0.674425644	0.699614415	1.01616702	1.059688708	0.708164247	1.229258465	0.586801001	0.436607976	0.372636175	0.959613924	0.757024345	0.830879789	0.742498033	0.351295847	1.079389905	0.77550439	0.542369847	0.527123496	1.361409981	0.286421691
TGOLN2	TGOLN2	1.489955169	3.602564257	0.840822863	0.692250187	0.465493026	0.861545519	0.802201841	5.345088552	1.944437203	4.78941609	3.534087063	4.708125255	2.926080508	3.671265626	0.819265502	0.556026859	0.611266092	0.980019502	0.872205555	1.09216375	1.049295754	4.064009723	2.170836935	4.799422697	2.931617602	3.343523188	1.443887977	3.65079155	0.396638389
TGT	TGT	2.326711813	0.753160597	1.794625836	1.547877975	1.517921208	1.582789008	0.978791223	1.717189283	1.500545808	3.435980266	2.079916982	1.814055538	0.920015344	0.589188584	1.495498091	0.965244025	1.365986081	1.003642193	1.204420347	1.488232207	1.230533541	1.907587979	1.682322208	1.284503697	1.774538365	2.081225919	2.101026457	1.486038946	0.629678947
TH1L	TH1L	0.099068029	0.331502017	0.247279414	0.160197955	0.048308738	0.107045825	0.116632808	0.188628772	0.278474347	0.732584797	0.211554921	0.351295847	1.00E-06	0.113713877	0.462030247	0.383063142	0.159698906	0.031311057	0.02973855	0.18962728	0.244967456	0.392266507	0.449721626	0.34884263	0.220830947	0.357938732	0.287189937	0.356566157	0.289562031
THEA	THEA	1.08836744	2.644871821	1.169840153	1.150731527	2.287189261	1.924073452	1.938289356	1.475617842	1.997054372	0.384697609	0.951539386	0.6937069	1.892379616	2.366142479	2.702645457	5.874505529	1.769742386	1.624549777	2.080431385	1.619739567	2.078346263	1.629534397	1.810865508	1.594950328	1.965938281	1.213410434	1.657907927	2.468854044	0.115899216
THG-1	THG-1	0.57314243	0.354852236	0.278302944	0.225267626	0.414434714	0.24052363	0.406590943	0.374763797	0.392767694	0.423798753	0.616645116	0.350959048	0.375923086	0.259040557	0.347356046	0.386025836	0.419269185	0.391678994	0.724150821	0.395175286	0.333503999	0.338623407	0.502896175	0.38568983	0.409333278	0.339973176	0.429311997	0.566051769	0.253695966
THOP1	THOP1	0.167924212	0.089846297	0.377094441	0.254005249	0.209956437	0.344092101	0.24946395	0.063559333	0.049158296	0.248356103	0.334876926	0.276811916	0.21747228	0.073406369	0.200956592	0.157638903	0.440004023	0.182419215	0.316664278	0.257244956	0.144858805	0.148045076	0.240129101	0.201793104	0.135833987	0.08714921	0.147233108	0.155688886	0.792450359
